mu,sigma,median,min,max,variance
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.017779981917294917,0.025368963548405322,0.02393117201908202,0.00319038382298479,0.057435789894002866,0.0003161277569793343
0.06283386151322172,0.10849104105126742,0.12385890415680904,0.014924069323235568,0.1999675545397241,0.003948094152662726
0.11059118057447376,0.20754227223086716,0.185125650694348,0.04628260027710714,0.3644629957521771,0.012230409220855862
0.14384814072107624,0.28672230775644447,0.2583204147218622,0.059943244750249036,0.5194940006099058,0.02069228758891055
0.17986299888007917,0.35725222288412695,0.35511193247948225,0.042784360070854274,0.6474775738143778,0.03235069836613536
0.20888674835807075,0.4181125314934128,0.4241716657823579,0.09521887162098547,0.741591493450201,0.043633673639607976
0.19136088936230197,0.4413425667357581,0.4067770863549094,0.19593950183654218,0.8016586189931465,0.03661898997753117
0.198035989168397,0.4451065485488835,0.37379105555782266,0.1608675686618737,0.8233991612430899,0.03921825300590545
0.23574336011497457,0.506897187122433,0.46830761131936827,0.1609721513234556,0.8523710546367042,0.05557493183829858
0.3576436371483341,0.7763397100564459,0.7268774117375277,0.18924288440526987,1.4165917429394455,0.12790897119268924
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.017627359717804523,0.03083992053243298,0.0239720523152033,0.003196210169500416,0.07030561969646244,0.0003107238106208776
0.052421615583861235,0.11928036066145957,0.10015342216962189,0.0448438558172978,0.21822160314050162,0.002748025780422123
0.0976881757825184,0.2472914923719272,0.2288964659753399,0.07823192494050799,0.3795513478034802,0.009542979687716216
0.13628016346909247,0.3486786545864879,0.3602564665379465,0.08577621530622064,0.537531443945718,0.018572282955162566
0.18158603464040796,0.43073376668074015,0.45716392784515403,0.07714577079558459,0.6771710253603197,0.032973487976427435
0.19779402246923586,0.4871016739767124,0.49722927045172216,0.19078903407624467,0.7516351831108398,0.03912247532456058
0.2073011867944052,0.5441198459011639,0.5280619426582288,0.2290593786278623,0.8330444667418021,0.04297378204636888
0.20058436658860535,0.5234658566049144,0.5438231453305091,0.18970272229654433,0.8316635161325573,0.040234088119752015
0.21946658392826152,0.4966220699629247,0.521221679557604,0.13212460212473126,0.8517483762489189,0.04816558146114065
0.2954588157377766,0.7218756829071357,0.7106121390119464,0.2900957540413013,1.3676369022060537,0.08729591179716943
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0,0.0037891542026075283,0.0037891542026075283,0.0037891542026075283,0.0037891542026075283,0.0
0.021692259366773856,0.030887710084204788,0.028805841034487488,0.0032007002024706595,0.09283068973688388,0.0004705541164353881
0.07126220731655843,0.11019292022941633,0.08534426433630758,0.020960304777570996,0.30244115864620935,0.005078302191628154
0.11588403140361653,0.22042209455924516,0.2191062609945601,0.037728056076423405,0.397606538614766,0.013429108734354381
0.13614216932652523,0.3479809382871272,0.34654935521821323,0.060144618824008456,0.5298490384437916,0.018534690268932265
0.18993913941134685,0.42833773033574457,0.44937352307568756,0.048658631173602335,0.6583176462952541,0.036076876680323056
0.2130787152872052,0.4323924480210498,0.39243630996875695,0.13032723610647132,0.7327366283913718,0.04540253890844585
0.2104617724523808,0.44117733679519977,0.36369484367421967,0.16992665095832818,0.7929639167253347,0.04429415766379771
0.24991575908821423,0.4389637268068716,0.31856345079295073,0.072898778878917,0.8334741801525181,0.06245788664063834
0.21924149960825323,0.4744771541067311,0.4437366295956525,0.13994245183173384,0.8471671929514738,0.048066835150475704
0.2954137087640735,0.8412103668025853,0.7947980156742016,0.4141202347991569,1.3720666144667844,0.08726925932574484
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0,0.0037901600353282766,0.0037901600353282766,0.0037901600353282766,0.0037901600353282766,0.0
0.019930137054949604,0.046643282141542154,0.04808616706364097,0.009614684346496982,0.0801586515824697,0.0003972103630290752
0.04647042252661653,0.15746153976269286,0.15446400842611288,0.06898823572773455,0.23996234766687327,0.0021595001698022694
0.0852294039669122,0.30509395983357157,0.32849487434722746,0.13372803241135447,0.41279621650956566,0.007264051300555109
0.1279044527267032,0.4035125646934965,0.45759136918127286,0.1750028888975875,0.5336167085416437,0.01635954902731745
0.15482680937987908,0.46966147032755207,0.4573264463146556,0.18637642741476926,0.7225449594818503,0.02397134090275341
0.1478487000418399,0.4867270121703885,0.48454829604931693,0.2002006360448138,0.7312087845283421,0.02185923810406195
0.163352350644163,0.5022642250722532,0.47943289844280557,0.27778296702574873,0.8184665007272833,0.026683990460973583
0.21768585324290393,0.43937965505437643,0.36372897102695056,0.1048296065202663,0.8324345293109809,0.04738713070209111
0.21875861477784078,0.4703216049639532,0.5337814933091743,0.08497696502020718,0.8463540371867293,0.04785533153951974
0.35441056144926686,0.7662768392245395,0.6689416093451922,0.2302819467255077,1.3625728615448875,0.12560684606678457
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.7717855488382384e-06,0.003792837014655364,0.003792837014655364,0.003791065229106526,0.0037946088002042025,3.1392240310720178e-12
0.01787379742521575,0.032909229242162316,0.03210439530101823,0.009629565485102026,0.06421947577514257,0.0003194726343976491
0.0606465345212938,0.11145755535593851,0.09763550305836527,0.02703551554002201,0.22530089698749178,0.003678002149442481
0.11169295792825817,0.21038813382247423,0.23295228264381662,0.0465889339093404,0.3610891932952748,0.01247531685076365
0.15318346661074497,0.2960034331475713,0.24140046957935796,0.0833402326417863,0.5115414316033443,0.023465174442885216
0.20101020763895538,0.35545112980309135,0.2786166359732277,0.06606495567800334,0.6462644817187254,0.04040510357505596
0.22166757977286825,0.43007177681486547,0.40552345181185134,0.12209408651135788,0.7615689747242151,0.0491365159223609
0.2115935828328723,0.44880549610401177,0.40256971072965614,0.14966259666486365,0.7631967756633208,0.04477184429605159
0.21924899749806673,0.49185186006734594,0.5446085962179185,0.1751286638732973,0.7896982710044651,0.048070122903907275
0.25694921781016816,0.4846459112017373,0.5003771450023802,0.1223254068598976,0.8597568749851834,0.06602290053325724
0.3887183494140566,0.7078005336588417,0.5948884098190677,0.19594923043667684,1.3188275724658753,0.15110195517118857
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.4485596864907604e-06,0.003798466108975074,0.003798466108975074,0.0037970175492885836,0.003799914668661565,2.09832516532621e-12
0.024267894163803268,0.03553385734761249,0.030543919921435642,0.009644489967412396,0.10289488765954874,0.0005889306871455567
0.07343167938140908,0.1185634843410794,0.08726279914656745,0.02708377490834483,0.2738325193466175,0.005392211536774061
0.12494794139020217,0.21015917325256175,0.17792404703428505,0.049584894791880704,0.3937711610179767,0.015611988057649396
0.14834178523774946,0.2831251971815265,0.2562091473461018,0.06621092327385665,0.529690348702476,0.022005285247522585
0.1957915360747679,0.37981884248441566,0.3970862261635595,0.06330448689558181,0.6675559232229956,0.03833432559851714
0.19869408881484624,0.4332042381330501,0.3785974488639007,0.12523481668054248,0.7542557906357424,0.039479340929962005
0.21822286100478339,0.42047788023003074,0.38089912232930223,0.11696624531489244,0.7977213532705147,0.047621217065113006
0.23815428081050768,0.4674836575835467,0.44851617696752477,0.05426788352485488,0.8298624789581265,0.056717461468370145
0.24203831255887515,0.4230121862259103,0.29941390665681944,0.11157341542235909,0.8923325561903936,0.05858254474634774
0.34865641697012334,0.6988246416411337,0.7024538146510134,0.18318871549362412,1.4253678257661186,0.12156129709444452
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.4340068216393418e-06,0.003801131235928586,0.003800722912675011,0.003799267876206634,0.0038035339012312394,2.0563755645081668e-12
0.02340813518469147,0.04557289310070865,0.049922145648663874,0.006441911028475726,0.08697488479930805,0.0005479407928247908
0.07100312529676832,0.14197061446686596,0.16276361937566114,0.027128890127762376,0.24115617687616475,0.005041443801908581
0.11567632319718313,0.2645683940540449,0.3316201516927476,0.04674840647459924,0.4061391278608521,0.013381011748419167
0.15857017010458838,0.369980195926355,0.39795100814891243,0.0778599696572745,0.5623235230831956,0.02514449884699809
0.1999984670533117,0.45558314163147695,0.5130869493152698,0.07782747499332635,0.6860286568408912,0.039999386823674606
0.19768126734891664,0.498495992196644,0.5003782886841461,0.08753113042044189,0.7673396864566157,0.039077883460673854
0.2099437611377992,0.5320841691879381,0.536478430261564,0.06010447910481707,0.8143826757410343,0.04407638284068528
0.22621783802215087,0.5237969200992187,0.4800301005365244,0.10561071404483681,0.8446548055196501,0.05117451023941609
0.20079418644406014,0.5992240381309919,0.6342761642381946,0.12690866900367295,0.8878165341659101,0.04031830530973198
0.34555605354792773,0.9618440331347022,0.9291827964315954,0.19961579948959476,1.4370726045740558,0.1194089861436183
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.9259880364614327e-06,0.0038048883185904862,0.0038046115592321995,0.0038022425884629346,0.0038081398876876143,3.709429916592564e-12
0.02854467156642197,0.04806603696567648,0.050001793216683646,0.003225586214148483,0.11290923523120686,0.0008147982748348988
0.08016691390933492,0.13405870597128924,0.12076348841799983,0.012076816310029598,0.23854933266987594,0.006426734085746716
0.12623793349227638,0.2284351328072279,0.2312154713651683,0.02634081922883192,0.4039025841573357,0.015936015852400395
0.15662203756330845,0.3296005568209543,0.345199302816528,0.05777406832386225,0.571962287030597,0.0245304626504824
0.18700162846602356,0.3759717590420933,0.35085046266153985,0.06641659191325806,0.6728102377655725,0.034969609048944715
0.18526743751866512,0.4539730196153028,0.4838093823851394,0.1783246661261766,0.7337360988446893,0.034324023404732486
0.17956665945377465,0.4804744692143642,0.47430325702651044,0.21081723426089333,0.7709100497980969,0.03224418518738788
0.17491128497304492,0.5151195064337928,0.5468754781088158,0.18924880892895865,0.8274950978951616,0.030593957610921728
0.16848270017050987,0.509118300876777,0.5316685434267998,0.22831109342405365,0.8721717920321765,0.028386420256745926
0.36302523972925405,0.9186808922329563,0.9012170543441511,0.32005787728880253,1.5604641537856778,0.13178732468048238
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0013323717731078416,0.004353177241529278,0.0038098447656371836,0.0038065920928471043,0.007620939225254791,1.7752145417745336e-06
0.028697389696876578,0.05783682599887139,0.05815656283162625,0.016156639309145147,0.12921704773035939,0.000823540175414398
0.05598936487016612,0.14487156737422952,0.13156659028727957,0.06350797109283197,0.23591292304700864,0.003134808978564592
0.1133791589000668,0.2389405940597588,0.2198850295539164,0.09088373766173871,0.39579427031841863,0.012854833672886598
0.1567496495214538,0.3533220815807624,0.39788817420969375,0.10127931378041694,0.5526976047552378,0.024570452625098594
0.19459543034524487,0.403113801840037,0.4078823707402435,0.08388905554272506,0.6769103578020529,0.03786738151125105
0.2108049886033328,0.43052064266876783,0.3982885821774591,0.12887096275579735,0.7731887228293219,0.04443874322005127
0.24343765246314197,0.492928598113824,0.48585067478806765,0.09957442673641673,0.8268094242268904,0.05926189063676549
0.2566309638561034,0.5015740568075238,0.5498079226763614,0.08358506682301421,0.8712826662714891,0.06585945160971265
0.219809821897764,0.5483607093802577,0.5088937979077208,0.16156533723270652,0.9126138948806647,0.04831635780272672
0.3152343301826185,0.9698605864735972,0.8892737648909879,0.46600397800151544,1.499874114247134,0.09937268292568413
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.001419456875138766,0.0044486737964036785,0.0038144651917102167,0.0038113044110854506,0.007623001735503302,2.0148578203787104e-06
0.029387069785989005,0.05841784959426349,0.058258419573797154,0.009707104672470476,0.10033137300024476,0.0008635998706065878
0.08042014623784438,0.1625385026461502,0.1908574852855663,0.018176914349134682,0.26053055636658545,0.006467399920916275
0.12945491614220037,0.3108631008689957,0.3920673237339062,0.026431001240454954,0.43465046733146345,0.016758575313384125
0.16680263903419418,0.3971282793616755,0.46960054742440593,0.040582366303480465,0.5913366510209761,0.02782312038877168
0.20450609682901583,0.507726517478691,0.6042343591071575,0.0434701658479608,0.7302708453607486,0.0418227436402388
0.24995970037425758,0.5285993362760237,0.5824350656648538,0.07335716122337886,0.7951554406400666,0.062479851811188626
0.26396732234370035,0.5256940750649439,0.5654676637901506,0.057448695530284144,0.8224969596578419,0.069678747265303
0.27192817354714655,0.45701301288367924,0.3738720266803631,0.09989854789719042,0.8701593673079115,0.07394493156868706
0.27427000765084797,0.47348602322100464,0.3862593141191542,0.1432338209152983,0.9269364036720377,0.0752240370967962
0.4210931619373086,0.9476172022951866,1.0065780448088901,0.19690454231252122,1.542484818273599,0.17731945103036043
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.002778541699634606,0.005998586541005783,0.0038202524980075403,0.003817365003058924,0.011450675742406557,7.720293976608367e-06
0.03774348963172127,0.05770337932979212,0.05672508545586982,0.009724449950668379,0.14586951718037078,0.001424571009579851
0.08093967759827989,0.14916022677017204,0.15781489751286482,0.030347349399197285,0.2822292270957384,0.00655123140971349
0.14650452930175017,0.2450590625316491,0.23682625891561135,0.026476853491038465,0.44422292506117017,0.02146357710592738
0.18220920732332474,0.3056252664081091,0.2976393671436238,0.03194128846207975,0.5894754201162817,0.03320019523339433
0.22838608662064358,0.39105824356431473,0.34547176879360364,0.07838310086757558,0.7170951627960332,0.05216020456189212
0.2460662498541495,0.45434022540228336,0.43067509355267297,0.10877331563921885,0.8025146173437957,0.06054859931728472
0.24283635262579473,0.4637517212162976,0.47725196250436297,0.0909056969998195,0.85147791096698,0.05896949415659932
0.23045746705577047,0.5233730396952464,0.5315120802090573,0.12600760525427465,0.878800761025644,0.05311064412176153
0.24028385316803047,0.5268429398990321,0.5633937040445665,0.12859339925521665,0.9339438029121852,0.05773633009327563
0.38571061508072446,0.8881576980403765,0.7999290573635007,0.16795413406842505,1.5713392183170694,0.1487726785859508
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0026715737966692904,0.006370113743647822,0.007639406198752754,0.0038198990264871773,0.01146591929776792,7.1373065510499665e-06
0.03630530712956948,0.06461912739381268,0.05845002147461374,0.009741030871695824,0.13965042894319973,0.0013180753257723686
0.07526177779246866,0.1675052207013104,0.1763137410882833,0.054722809016003016,0.2979212883178059,0.005664335196482929
0.10908136724471879,0.28232037767441476,0.27996370378380653,0.09430241407800466,0.4449954012093608,0.011898744679977208
0.12919130705209814,0.38935275853858925,0.426150044582294,0.14544606226612147,0.5934162005150093,0.0166903938178295
0.15285880109544578,0.4870083085745306,0.5176999748422579,0.16578361211082457,0.7125631735393027,0.023365813072337052
0.19017255600964197,0.5304461730178127,0.5139439826140089,0.18261965414477657,0.8187531953383094,0.03616560105924042
0.18711519030426943,0.5850914465506564,0.5586679810279367,0.2095219235992781,0.8501791176123397,0.03501209444260296
0.20300033554307625,0.6143333307595618,0.6540768321205466,0.20729996935815675,0.9358431099887871,0.041209136230601545
0.21017477752096161,0.6015928144645097,0.6163713821474182,0.17826537876520665,0.9368562710533891,0.04417343710598571
0.3860542181939401,1.0443331036902912,1.033509548400539,0.33062187269396404,1.5595692669982504,0.1490378593853343
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.004108755144213773,0.008372106052999453,0.00765751001892837,0.0038251122990860535,0.015316313885339744,1.6881868835103143e-05
0.044053232770056315,0.07432418129412348,0.08131575810107437,0.006505124594457115,0.16262234745861684,0.0019406873174927636
0.09015463156498166,0.18758978733556972,0.21317661460505716,0.021315471251848826,0.2984251148026084,0.008127857592617587
0.1292624457696671,0.32532021433327407,0.3808227733482167,0.03247232899589163,0.4516691966299029,0.01670877988635613
0.16704314545502963,0.41101534597418155,0.45748719219894707,0.07576334694569742,0.6002757474676248,0.027903412443510182
0.20521128796815946,0.47943362345636126,0.46616790185586354,0.13403099076125552,0.7808194896149032,0.042111672709550865
0.21206613017869744,0.5615473596178708,0.6078686089266461,0.22132848478172015,0.837993465379495,0.044972043568968244
0.2088375892494712,0.5753487015816884,0.529427662067812,0.22819623532930727,0.8640685242762999,0.04361313868353085
0.23327503464323807,0.6016921559251909,0.5811740563145014,0.18829345033086972,0.934905450053404,0.054417241787803924
0.24617915393962064,0.6608161160008319,0.7399893592687508,0.20552272627841753,0.9741832644056673,0.06060417583442744
0.34788676037081134,1.2302632498855384,1.2982505999229241,0.44946825066529633,1.626526927441296,0.1210251980412983
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0032830246911071306,0.009100716603126696,0.011490693733357867,0.0038301261358723916,0.011501148601295096,1.0778251122419069e-05
0.040544016863727904,0.07966228182356354,0.08471280290606786,0.013034357615065544,0.156401337649199,0.0016438173034462524
0.08945784245399804,0.18898267982781208,0.2120201053547296,0.03965764400952816,0.3142209206271881,0.008002705576524336
0.11498841691357828,0.3297297216868538,0.3873960925742493,0.08280188889065203,0.4642802619517198,0.013222336024290895
0.158996889326366,0.4390296896742461,0.5166754210934752,0.04670621862959886,0.6100946221765855,0.025280010815460673
0.20516151622318604,0.5293357120824427,0.5866822337931389,0.04086548690229073,0.7559874759243681,0.042091247738996626
0.24860404379901677,0.5731055175926206,0.7050748209335149,0.06800197232828867,0.8425763256322726,0.06180397059322344
0.24953951793917864,0.5297345516458305,0.535106561638761,0.05488364339367829,0.8719529009223163,0.06226997101331766
0.22437008415995643,0.5707669962247656,0.5336311627804815,0.05858133396482191,0.8851653094494838,0.05034193466594593
0.20848168125349645,0.6305432879659951,0.6337865599600838,0.09929459186406998,0.9355238612668674,0.0434646114182845
0.4427464992871024,1.069240800790563,1.0926640200810893,0.1718619423810157,1.802742144788736,0.19602446263098416
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.005223128810916261,0.008802243966856102,0.0076756894736397276,0.003834825420379836,0.023008197937602948,2.728107457542351e-05
0.03909717250004118,0.08110423112252127,0.07833087626283575,0.016317625475844696,0.16316108895896625,0.0015285888974979763
0.08037513781093084,0.2007715073340655,0.20780983385441587,0.06722748456951562,0.33307509907975175,0.0064601627781261245
0.1022183570929558,0.33222952878608936,0.33919234192227077,0.159968472846513,0.46212961824467846,0.010448592526783028
0.14112984362718675,0.43161270277427155,0.4035374694342543,0.13158945190118138,0.6140993008389418,0.019917632762234187
0.18475207225828155,0.501192248145377,0.4737176878345322,0.11696490036159987,0.7310204727687574,0.03413332820372929
0.22303330779266217,0.5276856550626483,0.5183747050628426,0.09774786636111354,0.8234333450837383,0.049743856384936384
0.23961220070269057,0.5847536010813289,0.6110370810271559,0.10387566978768394,0.8891298925630727,0.05741400672558646
0.24770205210303595,0.6512412405897878,0.7061805472518872,0.10438367839915663,0.9623841715931107,0.06135630661605514
0.2518531662330602,0.7115104036637955,0.8292574291160867,0.24516267428646915,0.984647624703384,0.06343001734161745
0.3456456828630827,1.270229677958273,1.3014415452516528,0.33830908124539516,1.6922555682632132,0.11947093808188677
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.005360276007760168,0.011325165734748894,0.0076878828746121475,0.0038419891981136024,0.023066931716481,2.8732558879369286e-05
0.04029098421087754,0.0966122131898584,0.10462752606037806,0.009808749958542397,0.1863776852593692,0.001623363408681183
0.07942398191371912,0.20341924533158579,0.23418859686652183,0.052040371514847465,0.30613314715096257,0.006308168903030782
0.11861375864794149,0.34616318207876456,0.39023096921523703,0.06825349967906656,0.4896438726262982,0.014069223740592116
0.16259094398434218,0.4391081085962446,0.5053175177518026,0.06151724768789972,0.6180879960584615,0.026435815065719494
0.16331399349026557,0.5633163581060165,0.6312772103052942,0.19334193519505938,0.7294433852252815,0.026671460469738506
0.19696429541225383,0.6199341114707442,0.6677131580187012,0.2255562030963299,0.8961682528141695,0.03879493366724559
0.2067353123508972,0.6998323457331082,0.803618213444512,0.20206056107033013,0.9062539924430989,0.04273948937282303
0.252198337982323,0.6885948880858906,0.8091756481864398,0.09482741285036246,0.9448343830781388,0.06360400168104602
0.23616769355080314,0.7495348558099385,0.8647775640239184,0.1806757887020401,0.9760001005356135,0.055775179477106064
0.39553790224919855,1.3045551283497647,1.4376305378784275,0.2777535772668486,1.73421171291215,0.15645023211569656
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.005889006193657247,0.012150458279452681,0.011544466913822483,0.003847430240474802,0.02692218242355171,3.468039394893342e-05
0.04452169592057277,0.10201906840189143,0.10644207858252004,0.016377747982181598,0.19321001371624996,0.001982181407643946
0.08084173364004012,0.22140952477815073,0.25453542000907314,0.05213439042566994,0.3158552917279209,0.006535385897927194
0.14148334115629696,0.3241755947071386,0.404288930650759,0.08026490236301954,0.4815778420262538,0.020017535824749116
0.16892046064743488,0.4585138358682964,0.5443475435771424,0.09390223768957946,0.6308998275843591,0.028534122025341595
0.20435527033954934,0.5370394584463465,0.5972152148659065,0.09390668533589425,0.8305361757656843,0.04176107651555029
0.1880709784461405,0.6218478069657198,0.6496563310568694,0.11298003560570863,0.8384038102750239,0.03537069293368865
0.2122004916612922,0.6388470358352825,0.6365303395441306,0.20246283490550085,0.8956993208916223,0.045029048661294147
0.21103202006057076,0.6936920338695859,0.8062925729985524,0.2589172348304867,0.9208783012640958,0.04453451349084514
0.18127007551472007,0.7731630424930775,0.821154780668685,0.4240316944142095,0.9828534609543566,0.03285884027711232
0.40092178709342763,1.265938503623703,1.4502728402880072,0.4147910827183186,1.7065518243721327,0.16073827936618773
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.008221543490441564,0.013487174719629,0.01156436765050901,0.003851729494812406,0.034692428295514645,6.759377736522204e-05
0.04381264794830388,0.09088149953307204,0.09843405774227186,0.026246086333429335,0.16734040708436945,0.0019195481202420165
0.08369168759412478,0.18969750539091734,0.16281870627017905,0.04915188963646323,0.3164226147584196,0.007004298572352579
0.12769929907584454,0.30806620215224856,0.33650528827101844,0.1101825692805064,0.48243059471215044,0.01630711098446199
0.1558587635162248,0.44226956056336897,0.48062590048202947,0.14109916884305201,0.6320330980085004,0.02429195416480649
0.1851744213309606,0.5472638134542501,0.6100318816727746,0.1910842941213702,0.7555682492853409,0.03428956631525612
0.20625691073270552,0.6206349879021845,0.6896303151121461,0.14299300021228947,0.8638447598843128,0.042541913224999256
0.2107425513560191,0.6567529851396741,0.7054635329795111,0.08607923342140615,0.891465636123303,0.04441242295204435
0.21941023510052846,0.6610083617554655,0.6816863543067173,0.19714557668654684,0.9427824469688141,0.048140851266869164
0.204584568617262,0.7454643057344218,0.773382536059658,0.324902476485654,0.9938532391029399,0.04185484571631119
0.34940889159194194,1.2994024762872662,1.290953452749981,0.6032656652749464,1.7431911430210476,0.12208657352350942
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.008555729220755662,0.014792625564674897,0.011580662175827188,0.0038581607959107082,0.0385842505431051,7.320050249889229e-05
0.04170831878727009,0.08890454532673733,0.08217345235672732,0.016434539547470293,0.15776273663742546,0.0017395838560605472
0.08311155267740526,0.19680319369297933,0.1954184870812902,0.02769697733458548,0.30774961560329955,0.006907530188449111
0.1395039081316531,0.3060704627315215,0.31024658739053634,0.053694884113618196,0.456419728576484,0.019461340384004707
0.1776556919503088,0.4365692225409691,0.5403735790778333,0.11190304046902243,0.6184193980686278,0.031561544882343015
0.21860294272560402,0.5386780045605792,0.6700518225213395,0.04712046574795965,0.7363084193376587,0.04778724656829371
0.21150414169788906,0.6018108696560256,0.7102446391927346,0.1641325865335799,0.8118190171605806,0.04473400195536074
