Date_90_90_0,Itot_90_90_0,Ib_90_90_0,Iid_90_90_0,Icd_90_90_0,Ihd_90_90_0,Igr_90_90_0,theta_90_90_0,Date_45_-90_1,Itot_45_-90_1,Ib_45_-90_1,Iid_45_-90_1,Icd_45_-90_1,Ihd_45_-90_1,Igr_45_-90_1,theta_45_-90_1
2016/07/18 21:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,126.62194078818541,2016/07/18 21:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,126.62194078818538
2016/07/18 22:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,112.95776896481291,2016/07/18 22:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,112.95776896481293
2016/07/18 23:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,99.03251753834918,2016/07/18 23:00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,99.03251753834918
2016/07/19 00:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,85.02155145002067,2016/07/19 00:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,85.02155145002068
2016/07/19 01:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,71.05443084273122,2016/07/19 01:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,71.05443084273121
2016/07/19 02:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,57.284320218313184,2016/07/19 02:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,57.284320218313184
2016/07/19 03:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,43.974587105814386,2016/07/19 03:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,43.974587105814386
2016/07/19 04:00:00,6.56073825836695,6.31557064028501,0.022594827516933515,0.20748888660442388,0.015083903960581515,0.0,31.844518240727947,2016/07/19 04:00:00,6.584097770015714,6.315570640285007,0.038571783273897604,0.20748888660442383,0.01066593077729381,0.011800529075091175,31.84451824072797
2016/07/19 05:00:00,373.16918142741014,333.91491548659207,3.445725897437462,31.680934296243162,4.1276057471374505,0.0,22.850393393771455,2016/07/19 05:00:00,376.7498642929351,333.91491548659207,5.882222045625594,31.680934296243162,2.918658013865457,2.3531344506088123,22.850393393771455
2016/07/19 06:00:00,518.6965394261248,455.35814010034574,7.824056771710849,46.355446991050584,9.158895563017603,0.0,21.435496284353103,2016/07/19 06:00:00,527.275650867717,455.35814010034574,13.356500371376116,46.355446991050584,6.476317160789129,5.729246244155485,21.435496284353103
