mu,sigma,median,min,max,variance
0.05769863896187919,0.08223626649989269,0.06519125879401098,0.0099973101806925,0.2451868664461928,0.0033291329380532838
0.04080581510652365,0.04922077050924101,0.03946454742754275,0.0128927096052178,0.1789223808981214,0.001665114546507794
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.3759810340502627,0.0909527554201491,0.0,0.0,1.9371592857454958,0.14136173796550477
0.09348889058632635,0.13800134696300506,0.12221127880696514,0.019827047779847853,0.3558775505259078,0.0087401726630621
0.09112561533391171,0.1339210788570941,0.11701300100665947,0.0173742590442349,0.3266104175113371,0.008303877769984045
0.09340364462458106,0.1378297882390757,0.1075767491776366,0.026910126890595104,0.35055373628019776,0.00872424082915503
0.08244347129725489,0.1244532730639059,0.10154472864497881,0.018835232355613924,0.33210767947469033,0.006796925959541291
0.07265311804457883,0.10725078732043392,0.09624380272554067,0.016002528246384252,0.3086051575556561,0.005278475561599505
0.05852952042172497,0.07554734555204144,0.058961188874678765,0.004929005773960258,0.23801502775765504,0.0034257047607971205
0.04722846496911666,0.051768685974456746,0.03708981430305672,0.012148526643979363,0.2043676988614438,0.0022305279033390797
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.3737278051067245,0.10403011453589667,0.0,0.0,1.8882147750616227,0.13967247230988986
0.10644367306582352,0.15451023140428768,0.12373294017123884,0.025944809794413156,0.5057982649897248,0.011330255535743924
0.11343105843678304,0.1593027969873571,0.1124977503902375,0.0043319212823418295,0.5111627275202105,0.012866605018088888
0.11340107298668335,0.16467464540540055,0.1111187192706805,0.026788015248996884,0.479553220223273,0.012859803354531085
0.10926395280007589,0.15734155742680594,0.12759795437524016,0.01875495386682042,0.4133361551043529,0.011938611381497212
0.09430252196008058,0.12486685031335454,0.09150045301778702,0.015885139941126784,0.3587374909560111,0.008892965648031482
0.06413678920374341,0.08959374121759109,0.06857910226857078,0.009725023789216697,0.2890635529633166,0.004113527729365417
0.047750597714672854,0.05860046691492927,0.04754900712326292,0.011614512356457756,0.2289047799014555,0.0022801195821085204
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.38669454999114367,0.13254270244014252,0.0,0.0,1.9250474852816635,0.1495326749928531
0.12391582429327909,0.17248311339622227,0.13579845393496084,0.025710460722758986,0.5614838334432776,0.015355131510282817
0.11911876073169185,0.17031437972300936,0.13764454614926155,0.02145001650074208,0.528768734971984,0.014189279158254053
0.11565599604775692,0.1714443255502873,0.14510764905709284,0.030456536125500356,0.49590216317721425,0.013376309421798765
0.10075984574548728,0.1580071867444686,0.14585573812971192,0.018639124659011016,0.3725835920960946,0.010152546514654392
0.08458115887589894,0.1293750547558642,0.09882934899409222,0.023659208460407793,0.3743600518556481,0.007153972436790058
0.06561095382084622,0.09105517002257368,0.08152832694634542,0.014497862707466358,0.3727167838304825,0.004304797261281216
0.04788755168763502,0.05545764463561045,0.04427423022466045,0.010920114319472735,0.3187475036925441,0.0022932176066359153
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.5018614578904015,0.26358837954516456,0.0,0.0,1.8118316594234007,0.25186492291587925
0.12548079175056656,0.1443883106696098,0.09606252487628326,0.012695561240343095,0.5351044230800583,0.015745429098349056
0.1191898505454182,0.15265535022320553,0.1242166477394185,0.017069011000330175,0.4615957288974924,0.014206220473039127
0.11970123145724292,0.16288443027290042,0.14433551727419708,0.022740077986922822,0.43295184720725133,0.014328384812380442
0.10012437358589212,0.15282674320073378,0.12662311467702955,0.01856815717620296,0.3681698475650559,0.010024890185967292
0.09257219416185974,0.1375352382853848,0.11762761367783407,0.011769369980870687,0.37404659124047657,0.008569611131941058
0.07247895499572606,0.10012735964075081,0.0759189543038969,0.004750254119878119,0.37303249847456926,0.005253198917272483
0.04819375904764864,0.056343648329330955,0.043131172800085535,0.010498337349305324,0.2910646798573429,0.0023226384111428152
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.6380986588121287,0.4299360893172786,0.0,0.0,1.9639056327786848,0.40716989837783746
0.10996606998631146,0.15634409341605315,0.11333235852246996,0.006297670148736416,0.4806546940800209,0.012092536548234351
0.10624047542357652,0.16505114798519185,0.1235363201665135,0.021256920909865386,0.4174888112978998,0.011287038618227567
0.10639454562267658,0.1674191236619812,0.15489797001612066,0.015107905628658708,0.4146327680261622,0.011319799338255809
0.10377581473582656,0.16262619908870016,0.15161098288036495,0.014787628291742783,0.38180776121591253,0.010769419724084597
0.08373401152249221,0.13644243496694497,0.13231580413631647,0.015598333868931443,0.37564757813876204,0.00701138468564886
0.0685825948578916,0.09783627347332698,0.08054187955967575,0.014056568685175621,0.39221282918343087,0.0047035723174417
0.04746044873897605,0.056941048724155695,0.0505595429864413,0.009876284144415222,0.2966895819738559,0.002252494194504973
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.6191184018412054,0.42819232647113054,0.0,0.0,1.9210686996696942,0.38330759549840826
0.11568981110809748,0.17504864871756134,0.15485587751846924,0.024733701662852867,0.43051408778117073,0.013384132394227274
0.10830213182038308,0.190263119301627,0.181220539087687,0.016936116315340952,0.3963254118995933,0.011729351756839632
0.11432935932887825,0.19617619569929157,0.20290463192028388,0.011298380726198168,0.3871156508200783,0.013071202404551759
0.10554335532881616,0.19184607694387554,0.19184010170192267,0.022147741988565218,0.3567168840566812,0.011139399854064747
0.08561616451864575,0.15635936977372084,0.1397538334858521,0.027141055408285375,0.3105648999089109,0.007330127626883814
0.06118779414062756,0.10983347733035624,0.0977484497949473,0.009288617519310286,0.2234229376048188,0.0037439461517958165
0.04019936466361363,0.06628156494950763,0.0584316862901839,0.009562394388068787,0.17069741637755353,0.0016159889193581884
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.5557607066425357,0.4385539568764464,0.24250930697931183,0.0,1.9714696732286172,0.3088699630478107
0.11368778792295607,0.15573344918719875,0.1279956865942015,0.012296629780267682,0.4599280483185924,0.012924913122815037
0.11880068908951318,0.16578896830973738,0.1341423586210954,0.016756975457153794,0.49724709012803964,0.014113603728143175
0.11491684271920002,0.17639900950793863,0.14567016412656336,0.015023949835079781,0.3934090435448884,0.013205880740549356
0.11257091235391675,0.17274912958062247,0.13605400313972119,0.0219750454283702,0.3966203169124764,0.012672210308193207
0.09825523326280178,0.1433548022748373,0.11187491908168873,0.015480286423455532,0.34394515001427806,0.009654090863527589
0.06793919081335635,0.09855844345850483,0.08278862743644952,0.009157352720800349,0.30918916015632636,0.004615733648373643
0.046255004444951946,0.06067865451370552,0.05459131351550298,0.009009118557381509,0.23182868987010796,0.0021395254362025244
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.5756936487212315,0.5792700011814315,0.39217053138298397,0.0,1.891201422546301,0.33142317717796466
0.10147660482823036,0.14976127044297324,0.13863205358001934,0.01802237235086885,0.34972152810357654,0.010297501327464825
0.1072727871748118,0.16485226144959758,0.1540587293356359,0.016660219137525818,0.37386630357790285,0.011507450868252467
0.11461992916155987,0.17093207923824083,0.16753312705966888,0.014942828748271611,0.3767141124602921,0.013137728161001002
0.11477519148257329,0.1664394942839009,0.1385100080429415,0.018216794084654563,0.36401381016007006,0.013173344579861364
0.10489226916055255,0.1477218580553331,0.11125263261291012,0.015298574259528262,0.34831349156982133,0.011002388129649805
0.07499577179578425,0.10086877480534552,0.06354355034513405,0.01359848233909262,0.2583910245519402,0.005624365787245348
0.04522434864700688,0.0599059217046804,0.0532475796243965,0.008613954712353126,0.17303168729757362,0.002045241710546033
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.5820050214032714,0.6252022495249739,0.6607866766065854,0.0,1.9707539061601167,0.3387298449386224
0.09903430359893392,0.1675062936257005,0.14443296540842737,0.017819820304613255,0.3469580991853881,0.009807793289325817
0.11645050497238514,0.17326885854407809,0.1494130714767506,0.012426190768088825,0.4193177463987954,0.013560720108323496
0.12122891110043832,0.181565210399706,0.14463833439747653,0.014883151336117546,0.4459664622990748,0.014696448886597978
0.12015740077104739,0.16761839268560255,0.14185752022134637,0.018165190816291272,0.44381211865873205,0.0144378009600541
0.1055241277775198,0.14240943944372847,0.10109598629419075,0.015274761538652032,0.40838999364687273,0.011135341543206324
0.07504992728492073,0.09952853060057308,0.06713253840360735,0.013455211863612378,0.29308176726093893,0.005632491585471889
0.046599067220582754,0.05805577028932122,0.04585981605163646,0.008284381928899602,0.18845547781398467,0.00217147306582839
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.5717505456935984,0.707443831923997,0.6105708717083137,0.0,1.9891192928530106,0.3268986865009275
0.11435569581176623,0.15766737659780633,0.11581215512508874,0.023252059539595353,0.48964974423530094,0.01307722516459321
0.11788699644340248,0.17652422081606262,0.15223632567856696,0.012319030637054982,0.5041869997190643,0.013897343930446789
0.12755294896177605,0.18720860947366724,0.1404108613353534,0.018434713581028845,0.4824114026836807,0.016269754788845448
0.1144608214012753,0.17553984730604588,0.14100478674591227,0.021705544233268783,0.465095758669275,0.013101279635854642
0.09896548277699453,0.1571374758464477,0.13277750570883012,0.01514000838176654,0.4400058762410758,0.0097941667812836
0.0750385601531232,0.1103811030138099,0.09388340183969383,0.013324855522176118,0.4145933906757215,0.005630785509853889
0.050358438241599475,0.06076159316095258,0.05626591947567602,0.007920842704353526,0.3087375064300923,0.0025359723021329884
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.5610728721289383,0.7311195482995941,0.5474342132852709,0.0,1.8760152561888708,0.314802767839016
0.10531358476624454,0.15609464614241736,0.1423269434249578,0.011481741457981509,0.45500491622396316,0.011090951136316973
0.11334401338103241,0.17558125407977443,0.15080360291608777,0.016344523881383067,0.48268039182644473,0.012846865369319652
0.11414022901013679,0.1916831139402475,0.18412322254986285,0.014695535152067608,0.4081389305954824,0.013027991878486472
0.1104011818357546,0.18645715813458022,0.17643700527427986,0.025152621345925687,0.35891097247602893,0.012188420950731353
0.09607224183995583,0.15844427939254888,0.16891679776815371,0.018784399767455943,0.33928674728411146,0.009229875652154959
0.06957813370389324,0.10625478302222195,0.09245710917581579,0.00876516751044718,0.2505158708093584,0.004841116689716844
0.03763385138013749,0.05759874437425655,0.04719476217786944,0.007653153720191817,0.14974414122476376,0.0014163067697022763
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.374541623212317,0.5402543564114722,0.38040554143461874,0.0,1.5502833140579182,0.14028142751851724
0.08047508198586428,0.11658519236654658,0.09120251117435921,0.01693525590355036,0.3188139951779638,0.006476238820631579
0.09674176512519549,0.1375680712858618,0.10152087427899963,0.02027006012948787,0.37032645637696876,0.00935896911953849
0.10348520643819557,0.14460362219392858,0.10605416737335985,0.018290226434336653,0.3755633595448091,0.010709187951555954
0.1013840956700875,0.12813790685281293,0.08213361335528042,0.017907146877441264,0.36579589696327847,0.010278734854841457
0.08227929019191942,0.12043435741444287,0.09727894931569384,0.01870232603512821,0.3136648637684334,0.006769881594486087
0.058241060570074575,0.08887255193634946,0.07414216275765535,0.008705462053035087,0.22602647728004846,0.0033920211363270957
0.04084818853028851,0.05070813675677409,0.04440236998836176,0.007295326641059309,0.22823226986606138,0.0016685745062059937
0.0,0.0,0.0,0,0,0.0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.4314740119166799,0.5659533023504096,0.44844658798854153,0.059530530380748264,1.6833666157598728,0.1861698229594752
0.09251821348274987,0.13349195681269693,0.11149181406015857,0.01664413985148907,0.3198919085020881,0.008559619826039679
0.10670970096188981,0.14944204931931881,0.13331781924967198,0.016124590725743394,0.3828281209410268,0.011386960279375948
0.10882884036919373,0.15770953671159452,0.1271741936963942,0.018240282617241057,0.3936827942515847,0.01184371649610345
0.10967081193563456,0.15473941321386062,0.10316126629881185,0.024993867364684043,0.3854799440575589,0.012027686990621326
0.094526161642284,0.1267721558756098,0.09666478940392019,0.022341569718525616,0.37986813069925063,0.008935195234823202
0.06384741692789296,0.09347449738273489,0.0820814567327747,0.01283143507530549,0.2976152062934686,0.004076492648364192
0.0436385915132283,0.05171533725262676,0.0358596361803241,0.007079555543431123,0.2171634181839801,0.0019043266692584007
0.0,0.0,0.0,0,0,0.0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.35617798626973474,0.48878516085524126,0.3978456204671059,0.05435783816099911,1.6816382181831468,0.12686275790316334
0.08609127802685539,0.13560598687786418,0.11462281583685013,0.021900250478256285,0.3366240502205357,0.007411708152297314
0.09777118717885323,0.14901716655146896,0.12458994870842294,0.019999637322804464,0.3854089765858594,0.009559205042362354
0.10345804554719629,0.15385226560400547,0.11564727852116624,0.01808784254970382,0.40265474389105055,0.01070356718844574
0.10036773561005888,0.1479694261193569,0.1241107793310015,0.02841617804979527,0.40853016746806003,0.01007368235149068
0.08248092423932989,0.1236823126252937,0.0923914753179819,0.0221717967501796,0.3627861038135697,0.0068031028633740755
0.05980007329572361,0.08524872676903889,0.0683919842298133,0.012791348437563728,0.29447692031606804,0.0035760487661739156
0.04021124087148855,0.04942307035011001,0.03503239310014426,0.006882170438907052,0.21666929175053365,0.0016169438924248714
0.0,0.0,0.0,0,0,0.0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.36722512012598024,0.4087902970153381,0.2520857440132934,0.042502712898894075,1.6716234508110859,0.13485428885154063
0.10422253915749875,0.11944457476639511,0.09155954741756647,0.005437643677139936,0.42378695716577774,0.010862337668436362
0.11304535212579565,0.14205907439027446,0.07966207547164408,0.007954459415181539,0.4266540795348329,0.012779251637245132
0.11346962026547198,0.1447444941535753,0.09372887191310979,0.007207055486581894,0.45124210993727404,0.01287535472319041
0.1079811381735102,0.140801507997195,0.09869529163214358,0.007060081878927461,0.4490454929121377,0.011659926201246701
0.09932643161535411,0.12704152255741982,0.08435073418831493,0.011050315110098425,0.46735819506399745,0.009865740017439615
0.06973737882769676,0.0920756689102919,0.06731775576098473,0.008378627572621153,0.2829869694589317,0.004863302005757688
0.04179338257228965,0.05608259439750945,0.040065828966354515,0.006595502329440055,0.1742366332407227,0.0017466868268337641
0.0,0.0,0.0,0,0,0.0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.27544620855092494,0.36113058353741334,0.27266171467721106,0.036874482558844804,1.1420091698572314,0.07587061380507965
0.09043301561773617,0.12917664515219135,0.11180845564374106,0.010608396162770383,0.3667839246358752,0.008178130313717715
0.10248341859855911,0.15241130253247584,0.13434983489232044,0.011838620793756504,0.35933749726243425,0.01050285108764749
0.1131819347605384,0.16380204565975365,0.11125425821137126,0.02873084044536671,0.3760673552460567,0.012810150356138769
0.10844636213187582,0.1447714496333105,0.09832356593784503,0.01753744141044593,0.35464570508868337,0.01176061345963795
0.08740109310098752,0.11803765184835785,0.09838463422320566,0.014606291421710438,0.2923893490835328,0.007638951075247488
0.06708605232244991,0.08699076506158408,0.06883170262527033,0.016710337577644965,0.28012521677293634,0.004500538416210486
